voyageID,captainName,rank,fromPlace,toPlace,voyageStartDate,nationality,shipName,shipType,companyName
21829,J.P. Muller,KLtZ,Suriname,Cura_ao,1835-01-12,Dutch,Pegasus,Brik,MAR
21830,Volmer Knollaert,LtZ,Suriname,Cura_ao,1850-12-10,Dutch,Adder,Schoener,
21831,J.S. Weerstand,Kapitein,Suriname,Curacao,1763-03-14,Dutch,Snoek en Both,Fregat,WIC
21832,Pieter van Breen,Journaalhouder,Suriname,Curacao,1763-04-04,Dutch,Vrouwe Johanna Cores,Fregat,MCC
21833,Taalman,Kapitein,Suriname,Curacao,1764-03-11,Dutch,St Maartensdijk,,ADM
21834,D. Pruijmelaar,Kapitein,Suriname,Curacao,1765-02-21,Dutch,Eenigheijt,,MCC
21835,Willem de Molder,Schipper,Suriname,Curacao,1765-03-27,Dutch,Vrouwe Johanna Cores,Fregat,MCC
21836,,,Suriname,Curacao,1786-05-11,Dutch,Panther,4th Rate,ADM
21837,Anthonij Theodorus Detmers,1e Officier,Suriname,Curacao,1793-11-27,Dutch,Ceres,,MAR
21838,Zuilen van Nijeveld,Kapitein,Suriname,Curacao,1817-02-23,Dutch,Ajax,Korvet,ADM
21839,J. W. Moll,LtZ,Suriname,Curacao,1827-06-03,Dutch,Curacao,Steamer,ADM
21840,H. van de Velde,KLtZ,Suriname,Curacao,1829-11-28,Dutch,Pallas,5th Rate,
21841,J. van der Straaten,KLtZ,Suriname,Curacao,1830-04-15,Dutch,Koerier,,MAR
21842,J. van der Straaten,KLtZ,Suriname,Curacao,1831-09-05,Dutch,Koerier,,MAR
21843,J. van der Straaten,KLtZ,Suriname,Curacao,1832-10-04,Dutch,Koerier,,MAR
21844,J.P. Muller,KLtZ,Suriname,Curacao,1834-03-30,Dutch,Pegasus,Brik,MAR
21845,I.A. Houtman,Kapitein,Suriname,Curacao,1845-09-25,Dutch,Meermin,,MAR
21846,von Romer,KLtZ,Suriname,Curacao,1848-04-10,Dutch,Dordrecht,,MAR
21847,W. Steffens,Kapitein,Suriname,Curacao,1850-08-07,Dutch,Haay,Brik,
21848,C.J. Berghuis,LtZ,Suriname,Curacao,1851-05-22,Dutch,Atalante,Brik,
21849,,,Suriname,Curacao,1852-06-08,Dutch,Koerier,,MAR
21850,W.O. Bloys van Treslong,,Suriname,Dronthem,1799-03-22,Dutch,Pollux,,MAR
21851,J.H. Forleij,Schrijver,Suriname,Fort Royal,1786-02-17,Dutch,Pollux,,MER
21852,J.H. Forleij,Schrijver,Suriname,Fort Royal,1786-03-03,Dutch,Pollux,,MER
21853,Simon Loopuit,Kapitein,Suriname,Hellevoetsluis,1759-10-19,Dutch,Orangezaal,Fregat,ADM
21854,J.J. van Hoeij,Kapitein,Suriname,Hellevoetsluis,1779-02-17,Dutch,Rotterdam,,ADM
21855,H. van de Velde,KLtZ,Suriname,Hellevoetsluis,1830-12-05,Dutch,Pallas,5th Rate,
21856,,,Suriname,Middelburg,1754-03-29,Dutch,Middelburgs Welvaren,,MCC
21857,J. van Kerkhoven,Schipper,Suriname,Middelburg,1756-03-03,Dutch,Middelburgs Welvaren,,MCC
21858,,,Suriname,Middelburg,1756-08-23,Dutch,Drie Gesusters,,MCC
21859,,,Suriname,Middelburg,1757-07-30,Dutch,Vrouwe Johanna Cores,Fregat,MCC
21860,D. Smulders,Schipper,Suriname,Middelburg,1757-11-02,Dutch,Middelburgs Welvaren,,MCC
21861,Willem de Molder,Schipper,Suriname,Middelburg,1765-04-12,Dutch,Vrouwe Johanna Cores,Fregat,MCC
21862,J. Bougue,Schipper,Suriname,Middelburg,1768-03-17,Dutch,Nieuwe Hoop,Snauw,MCC
21863,J. Bougue,Schipper,Suriname,Middelburg,1769-09-25,Dutch,Nieuwe Hoop,Snauw,MCC
21864,J. Wilton,Schipper,Suriname,Middelburg,1771-06-17,Dutch,Nieuwe Hoop,Snauw,MCC
21865,Cornelis Van Kakom,Schipper,Suriname,Middelburg,1778-07-08,Dutch,Haast U Langzaam,Fregat,MCC
21866,Weird,Schipper,Suriname,Middelburg,1790-05-22,Dutch,Vergenoegen,Fregat,MCC
21867,,,Suriname,Nederland,1753-02-03,Dutch,Prins Willem V,,MCC
21868,,,Suriname,Nederland,1754-08-22,Dutch,Prins Willem V,,MCC
21869,,,Suriname,Nederland,1762-12-19,Dutch,Eenigheijt,,MCC
21870,,,Suriname,Nederland,1770-03-22,Dutch,Zanggodin,,MCC
21871,J. van Sprang,,Suriname,Nederland,1772-01-25,Dutch,Zanggodin,,MCC
21872,O. Magielsen,Schipper,Suriname,Nederland,1774-06-26,Dutch,Welmeenende,Snauw,MCC
21873,H. J. Tengbergen,Kltz,Suriname,Nederland,1841-09-01,Dutch,Amphitrite,,ADM
21874,J.A. van den Velden,Commandant eskader,Suriname,Nieuwediep,1773-03-08,Dutch,Boreas,6th Rate,ADM
21875,J. Hilbrands,,Suriname,Nieuwediep,1850-10-22,Dutch,Eliza,,
21876,J. Hilbrands,,Suriname,Nieuwediep,1852-08-09,Dutch,Anna,,
21877,J. Hilbrands,,Suriname,Nieuwediep,1853-10-06,Dutch,Anna,,
21878,Cornelis van Kakom,Schipper,Suriname,Rammekens,1771-10-08,Dutch,Vliegende Faam,,MCC
21879,J. Menkenveld,,Suriname,Rotterdam,1755-09-30,Dutch,Philadelphia,,MCC
21880,C.J. Palm,Kapitein,Suriname,Rotterdam,1784-07-03,Dutch,Kemphaan,,ADM
21881,,,Suriname,St Eustacius,1778-11-20,Dutch,Jason,,ADM
21882,J. van der Straaten,KLtZ,Suriname,St Eustacius,1828-07-22,Dutch,Koerier,,MAR
21883,D. Buijs,KLtZ,Suriname,St Eustacius,1829-05-16,Dutch,Panter,Brik,MAR
21884,D. Buijs,KLtZ,Suriname,St Eustacius,1830-01-16,Dutch,Panter,Brik,MAR
21885,J.P. Muller,KLtZ,Suriname,St Eustacius,1834-10-22,Dutch,Pegasus,Brik,MAR
21886,I.A. Houtman,Kapitein,Suriname,St Eustacius,1848-11-07,Dutch,Meermin,,MAR
21887,J. W. Moll,LtZ,Suriname,St. Eustacius,1828-04-05,Dutch,Curacao,Steamer,ADM
21888,Cornelis van Kakom,Schipper,Suriname,St Eustatius,1776-02-23,Dutch,Haast U Langzaam,Fregat,MCC
21889,J.L. Bosch,Kapitein,Suriname,St Eustatius,1785-05-25,Dutch,Zeepaard,Fregat,ADM
21890,P. Bezemer,Commandeur,Suriname,St Jacobsbaai,1768-11-09,Dutch,Amazone,Fregat,ADM
21891,J.P. Muller,KLtZ,Suriname,St Maarten,1833-10-22,Dutch,Pegasus,Brik,MAR
21892,Arriens,Kapitein,Suriname,St Maarten,1835-07-11,Dutch,Maas,Fregat,MAR
21893,I.A. Houtman,Kapitein,Suriname,St Maarten,1847-02-23,Dutch,Meermin,,MAR
21894,I.A. Houtman,Kapitein,Suriname,St Maarten,1848-03-15,Dutch,Meermin,,MAR
21895,J.W. Pichot,Journaalhouder,Suriname,Texel,1755-06-02,Dutch,Christina,,MER
21896,J.W. Pichot,Journaalhouder,Suriname,Texel,1759-04-11,Dutch,Suriname,,
21897,J. Menkenveld,,Suriname,The Netherlands,1757-08-30,Dutch,Philadelphia,,MCC
21898,J. Menkenveld,,Suriname,The Netherlands,1759-07-04,Dutch,Philadelphia,,MCC
21899,J. Menkenveld,,Suriname,The Netherlands,1761-04-18,Dutch,Philadelphia,,MCC
21900,I.P. Machielsen,KtZ.,Suriname,The Netherlands,1839-07-23,Dutch,Algiers,Fregat,
21901,C. van der Hart,KLtZ,Suriname,The Netherlands,1845-09-19,Dutch,Dordrecht,,MAR
21902,Albert Wigman,Kapitein,Suriname,Vlissingen,1754-11-19,Dutch,Mercurius,,MCC
21903,H. Hartman,Kapitein,Suriname,Vlissingen,1786-01-22,Dutch,Kemphaan,,ADM
21904,H. Rijsterborgh,Ltz,Suriname,Vlissingen,1786-08-28,Dutch,Kemphaan,,
21905,D. Buijs,KLtZ,Suriname,Vlissingen,1830-07-16,Dutch,Panter,Brik,MAR
21906,C. van der Hart,KLtZ,Suriname,Vlissingen,1844-11-12,Dutch,Dordrecht,,MAR
21907,Mellenik,KLtz,Sursogon,Cavite,1824-09-14,Dutch,Lynx,Korvet,Marine
21908,F. Schut,Kapitein,Swansea,Tafelbaai,1851-04-20,Dutch,Walvisch,,
21909,Charles Masson,Captain,Table Bay,Bombay,1751-10-02,British,Streatham,,EIC
21910,John Spranger,Captain,Table Bay,Bombay,1797-05-27,British,Crescent,5th rate,RN
21911,Gearoge Davies,Captain,Table Bay,Calicut,1808-01-31,British,Saphire,,RN
21912,,,Table Bay,Ceylon,1769-12-28,British,Stag,5th rate,RN
21913,Josias Rowley,Captain,Table Bay,Deptford,1802-04-13,British,Imperieuse,5th Rate,RN
21914,Jacob Waller,Captain,Table Bay,Downs,1797-04-15,British,Ruby,3rd rate,RN
21915,Samuel Hood Linzee,Captain,Table Bay,Downs,1800-03-17,British,LOiseau,5th rate,RN
21916,Charles Boyles,Captain,Table Bay,Downs UK,1799-04-15,British,Raisonable,3rd rate,RN
21917,John Lloyd,Captain,Table Bay,Lisbon,1750-01-25,British,Eltham,,RN
21918,James Rees,Captain,Table Bay,Lisbon,1775-12-17,British,Northumberland,,EIC
21919,Henry Leigh,Captain,Table Bay,London,1807-01-02,British,Georgina,,EIC
21920,William Granger,Captain,Table Bay,Madagascar,1798-11-16,British,Rattlesnake,Sloop,RN
21921,John Peighin,Captain,Table Bay,Madras,1762-03-11,British,Seaford,6th Rate,RN
21922,Hon William Waldgrave,Captain,Table Bay,Madras,1777-04-08,British,Rippon,4th Rate,RN
21923,Jonathan Blankett,Captain,Table Bay,Madras,1779-11-05,British,Nymphe,Fregat,RN
21924,Peter Rainier,Captain,Table Bay,Madras,1779-12-01,British,Burford,3rd Rate,RN
21925,Edward Ramage,Captain,Table Bay,Madras,1795-11-16,British,Rattlesnake,Sloop,RN
21926,George Brisac,Captain,Table Bay,Madras,1795-12-03,British,Sphynx,6th rate  ,RN
21927,Edward Cooke,Captain,Table Bay,Madras,1796-10-03,British,Sybille,5th rate,RN
21928,John Cramer,Captain,Table Bay,Madras,1803-01-07,British,Rattlesnake,Sloop,RN
21929,James Cook,Captain,Table Bay,New Zealand,1772-11-23,British,Resolution,3rd Rate,RN
21930,John Lee,Captain,Table Bay,Nore,1800-04-03,British,Camel,storeship,RN
21931,Sir Thomas Adams,Captain,Table Bay,Plymouth,1762-01-27,British,Terpsichore,5th rate,RN
21932,Thomas Lynn,Captain,Table Bay,Plymouth,1764-04-17,British,Chatham,4th Rate,RN
21933,John Peighin,Captain,Table Bay,Plymouth,1765-02-07,British,Seaford,6th Rate,RN
21934,John Drew,Captain,Table Bay,Plymouth,1783-12-28,British,Seahorse,,RN
21935,Philip Batholomew,Captain,Table Bay,Plymouth,1796-09-25,British,Havick,Fregat,RN
21936,Richard Knight,Captain,Table Bay,Portsmouth,1761-05-08,British,Liverpool,6th Rate,RN
21937,Erasmus Gower,Captain,Table Bay,Portsmouth,1783-11-01,British,Medea,6th Rate,RN
21938,Charles Elphinstone,Captain,Table Bay,Rodriguez,1801-04-08,British,Diomede,4th rate,RN
21939,William Granger,Captain,Table Bay,Simons Bay,1798-01-15,British,Rattlesnake,Sloop,RN
21940,Hugh Palliser,Captain,Table Bay,Spithead,1750-01-17,British,Sheerness,,RN
21941,John Milford,Captain,Table Bay,Spithead,1772-03-15,British,Northumberland,,EIC
21942,Henry Lloyd,Captain,Table Bay,Spithead,1774-11-18,British,Warwick,4th Rate,RN
21943,Richard Strachan,Captain,Table Bay,Spithead,1784-03-13,British,Naiade,6th Rate,RN
21944,William Clark,Captain,Table Bay,Spithead,1785-10-06,British,Eagle,3rd rate,RN
21945,George Stephens,Captain,Table Bay,St Catharines,1797-03-15,British,LOiseau,5th rate,RN
21946,Richard Hughes,Captain,Table Bay,St Helena,1762-01-20,British,Alderney,Sloop,RN
21947,James Cranston,Captain,Table Bay,St Helena,1774-12-13,British,Intrepid,3rd rate,RN
21948,George Robinson Walters,Captain,Table Bay,St Helena,1778-02-07,British,Salisbury,,RN
21949,George Vandeput,Captain,Table Bay,St Helena,1780-10-13,British,Asia,,RN
21950,Thomas Hicks,Captain,Table Bay,St Helena,1784-03-24,British,Gibraltar,3rd Rate,RN
21951,J. Alms,Captain,Table Bay,St Helena,1784-04-13,British,Monmouth,3rd Rate,RN
21952,Lord Augustus Fitzroy,Captain,Table Bay,St Helena,1796-10-02,British,Imperieuse,5th Rate,RN
21953,Thomas Alexander,Captain,Table Bay,St Helena,1797-11-30,British,Sphynx,6th rate  ,RN
21954,Thomas Alexander,Captain,Table Bay,St Helena,1798-10-03,British,Sphynx,6th rate  ,RN
21955,John Gardner,Captain,Table Bay,St Helena,1799-10-31,British,Star,brig/sloop,RN
21956,Roger Curtis,Captain,Table Bay,St Helena,1801-05-21,British,Rattlesnake,Sloop,RN
21957,Philip Beaver,Captain,Table Bay,St Helena,1812-11-20,British,Nisus,,RN
21958,James Pigott,Captain,Table Bay,Tillicherry,1775-10-25,British,Swallow,Sloop,RN
21959,Josia Rowley,Captain,Table Bay,Trincomalee,1799-02-04,British,Imperieuse,5th Rate,RN
21960,William Ranier,Captain,Table Bay,UK,1752-02-15,British,Vigilant,Ship o.t. Line,RN
21961,Peter Rainier,Captain,Table Bay,UK,1802-01-13,British,Suffolk,3rd rate,RN
21962,George Losack,Captain,Table Bay ,Mauritius,1800-01-31,British,Jupiter,4th rate,RN
21963,Charles Brisbane,Captain,Table Bay ,Spithead,1798-03-15,British,Crescent,5th rate,RN
21964,Charles Boyles,Captain,Table Bay towards Madagascar,Table Bay,1798-10-29,British,Raisonable,3rd rate,RN
21965,H. Hofmeijer,Kapitein,Tafelbaai,Batavia,1816-03-05,Dutch,Amsterdam,,MER
21966,,,Tafelbaai,Batavia,1817-03-01,Dutch,Prins Frederik Hendrik,,MAR
21967,D.G. Muller,Adelborst 2e klas,Tafelbaai,Batavia,1817-03-02,Dutch,Prins Frederik,,MAR
21968,J. F. C. Wardenburg,KtZ,Tafelbaai,Batavia,1823-01-23,Dutch,Euridice,,ADM
21969,J.P. Woutersz.,1e Luitenant,Tafelbaai,Batavia,1825-10-26,Dutch,Arend,,Marine
21970,G. W. Moll,Kapitein,Tafelbaai,Batavia,1838-02-10,Dutch,Hippomenes,Korvet,MER
21971,J.W. Moll,,Tafelbaai,Batavia,1838-02-10,Dutch,Hippomenes,Korvet,
21972,J. F. D. Bouricius,Kapitein ter Zee,Tafelbaai,Batavia,1848-12-16,Dutch,Prins Van Oranje,Fregat,Marine
21973,A.J. Smit van den Broecke,KLtZ,Tafelbaai,Batavia,1853-01-05,Dutch,Gedeh,Stoomschip,MAR
21974,C. de Jong,Kapitein,Tafelbaai,Cork,1793-05-31,Dutch,Scipio,Fregat,ADM
21975,Hoogenhouck Fullekes,LtZ-1,Tafelbaai,Falmouth,1848-12-23,Dutch,Merapi,Steamer,
21976,H. Hartman,Kapitein,Tafelbaai,Hellevoetsluis,1792-04-11,Dutch,Bellona,,ADM
21977,F. Schut,Kapitein,Tafelbaai,Java,1851-08-22,Dutch,Walvisch,,
21978,,,Tafelbaai,Nieuwediep,1843-02-06,Dutch,Rhijn,,
21979,Brandligt,Kapitein,Tafelbaai,Nieuwediep,1850-04-10,Dutch,Rhijn,,
21980,Paling,Luitenant ter Zee,Tafelbaai,Plymouth,1839-01-05,Dutch,Boreas,6th Rate,MAR
21981,W. Courrech,1e schrijver,Tafelbaai,Simonsbaai,1803-10-22,Dutch,Bato,,MAR
21982,Jhr. J.E. Lewe van Aduard,Ktz,Tafelbaai,Texel,1822-03-17,Dutch,Dageraad,Fregat,Marine
21983,Hoogenhouck Fullekes,LtZ-1,Tafelbaai ,Falmouth,1848-12-23,Dutch,Merapi,Steamer,
21984,Isaac van Kervel,KLtz,Tafelbaaij,Batavia,1802-04-11,Dutch,Echo,Brik,MAR
21985,Isaac van Kervel,KLtz,Tafelbaaij,Plymouth,1803-02-02,Dutch,Echo,Brik,MAR
21986,Thomas Pakenham,Captain,Tagus,Spithead,1782-03-04,British,Minerva,5th rate,RN
21987,Edward Hamilton,Captain,Tagus Lisbon,St Johns,1797-04-09,British,Surprise,,RN
21988,James Cook,Captain,Tahiti,New Zealand,1769-09-01,British,Endeavour,Bark,RN
21989,James Cook,Captain,Tahiti,Tonga,1773-09-18,British,Resolution,3rd Rate,RN
21990,James Cook,Captain,Tahiti,Tonga,1774-06-05,British,Resolution,3rd Rate,RN
21991,J.F.G. de la Perouse,Kapitein,Talcaguana,Ile de Paque,1786-03-19,French,La Boussole,,
21992,JOSE DE BUSTAMANTE Y GUERRA,,TALCAHUANO,VALPARAISO,1790-03-01,Spanish,LA ATREVIDA,CORVETA,
21993,A.J. Smit van den Broecke,KLtZ,Tanger,Teneriffe,1852-10-29,Dutch,Gedeh,Stoomschip,MAR
21994,Robert Ramsay,Captain,"Tangier Bay, Chesapeake","Cumberland Island, Florida",1814-12-19,British,Regulus,5th rate,RN
21995,John Allen,Captain,Tellicherry,St Helena,1763-05-25,British,Clive,,EIC
21996,Tyringham Howe,Captain,Tenerife,Charles Town,1772-10-27,British,Cruizer,Sloop,RN
21997,,,Tenerife,Rio de Janeiro,1839-03-15,Dutch,Meermin,,ADM
21998,Issac Smith,Captain,Teneriffe,Gambia,1775-12-01,British,Weazle,Sloop,RN
21999,John Peighin,Captain,Teneriffe,Madagascar,1761-05-30,British,Alderney,Sloop,RN
22000,George Vandeput,Captain,Teneriffe,Plymouth,1774-04-04,British,Asia,,RN
22001,,,Teneriffe,Rio de Janeiro,1823-10-15,British,Spartiate,3rd rate,RN
22002,William Bayne,Captain,Teneriffe,Senegal,1760-12-13,British,Woolwich,,RN
22003,Anthony Jonyn,Captain,Teneriffe,Senegal,1769-01-24,British,Phoenix,,RN
22004,Anthony Kirby,Captain,Teneriffe,Senegal,1770-01-27,British,Phoenix,,RN
22005,Benjamin Marlow,Captain,Teneriffe,"St Augustins Bay, Madagascar",1775-04-28,British,Coventry,6th Rate,RN
22006,J.F.G. de la Perouse,Kapitein,Teneriffe,St Catherine,1785-08-30,French,La Boussole,,
22007,John Pakenham,Captain,Teneriffe,St Christopher,1783-12-26,British,Janus,5th Rate,RN
22008,A.J. Smit van den Broecke,KLtZ,Teneriffe,Tafelbaai,1852-11-04,Dutch,Gedeh,Stoomschip,MAR
22009,William Lloyd (15th onward),Captain,Tennerife,Cadiz,1750-12-22,British,Sphinx,,RN
22010,J.F.G. de la Perouse,Kapitein,Ternal,Suftren,1787-06-27,French,La Boussole,,
22011,G. W. Moll,Kapitein,Ternate,Menado,1838-08-11,Dutch,Hippomenes,Korvet,MER
22012,N.L. Koops,KLtZ,Ternatten,Banda,1834-07-23,Dutch,Ajax,Korvet,ADM
22013,,,Terneuzen,Batavia,1853-01-25,Dutch,Prins Frederik,,
22014,La Riviere,Cdt.,Terre Neuve,Brest,1788-09-22,French,LExperiment,,
22015,Adriaen Jongekoe,Opperstuurman,Texel,Batavia,1677-04-12,Dutch,Africa,,VOC
22016,Jacob Leertouwer,Kapitein,Texel,Batavia,1754-08-18,Dutch,Schagen,,VOC
22017,J.W. v/d Velden,Onderkoopman,Texel,Batavia,1764-12-18,Dutch,Landskroon,,VOC
22018,,,Texel,Batavia,1788-05-14,Dutch,Vreedenburg,,VOC
22019,Fredrik Breyman,Journaalhouder,Texel,Batavia,1788-11-25,Dutch,Nederlands Welvaren,,VOC
22020,H.P.N. t Hooft,LtZ,Texel,Batavia,1815-10-29,Dutch,De Ruijter,Linieschip,ADM
22021,A. Bezemer,Kapitein,Texel,Batavia,1819-11-13,Dutch,Auguste,Fregat,Particulier
22022,J.A. de Maas,Kapitein,Texel,Batavia,1836-04-06,Dutch,Aurora,,
22023,S. Veenstra,,Texel,Batavia,1836-10-31,Dutch,Twee Cornelissen,,
22024,J.A. de Maas,Kapitein,Texel,Batavia,1840-02-19,Dutch,Jacoba Maurina,Bark,
22025,J.A. de Maas,Kapitein,Texel,Batavia,1841-06-04,Dutch,Jacoba Maurina,Bark,
22026,Enslie,Ltz,Texel,Batavia,1841-12-31,Dutch,Zwaluw,Brik,MAR
22027,W. Enslie,KLtZ,Texel,Batavia,1841-12-31,Dutch,Zwaluw,Brik,MAR
22028,Willem Landsaat,Gezagvoerder,Texel,Batavia,1853-02-05,Dutch,Willem Barendsz,Bark,
22029,Pieter Clement,Kapitein,Texel,Bengal,1766-12-25,Dutch,Scholtenburg,,VOC
22030,C. Overbeek,,Texel,Bengal,1776-01-02,Dutch,Tempel,,VOC
22031,Arie Dams,Kapitein,Texel,Bengal,1785-12-18,Dutch,Straalen,,VOC
22032,A.A. Buyskes,Luijtenant,Texel,Canaria,1796-02-23,Dutch,Havick,Fregat,MAR
22035,C. Schroeder,KLtZ,Texel,Curacao,1822-12-15,Dutch,Eendracht,Korvet,ADM
22036,J.S. Weerstand,Kapitein,Texel,Elmina,1762-05-30,Dutch,Snoek en Both,Fregat,WIC
22037,J. v.d. Velden,Adelborst,Texel,Fonciaal,1780-12-23,Dutch,Nassau-Weilburgh,,ADM
22038,Taalman,Kapitein,Texel,Fontiaal,1752-06-17,Dutch,Arend,,ADM
22039,W. Enslie,KLtZ,Texel,Funchal,1841-06-28,Dutch,Zwaluw,Brik,MAR
22040,Cornelis van de Stam,Ltz,Texel,Java,1754-12-31,Dutch,Akerendam,,VOC
22041,J. Wichers,Raad Just.,Texel,Kaap de Goede Hoop,1774-10-17,Dutch,Jonge Lieve,,VOC
22042,Jacobus Arkenbout,KtZ,Texel,Kaap de Goede Hoop,1787-01-13,Dutch,Broederslust,Hoekerschip,VOC
22043,C. de Cerf,KLtZ,Texel,Kaap de Goede Hoop,1796-02-23,Dutch,Sirene,,MAR
22044,C.L. M_ller,,Texel,Kaap de Goede Hoop,1796-02-23,Dutch,Castor,Fregat,MAR
22045,E. Lucas,Kapitein,Texel,Kaap de Goede Hoop,1796-02-23,Dutch,Dordrecht,,MAR
22046,H. Barbier,LtZ,Texel,Kaap de Goede Hoop,1796-02-23,Dutch,Vrouwe Maria,Vrachtschip,MER
22047,H.C. Albers,Ltz,Texel,Kaap de Goede Hoop,1796-02-23,Dutch,Bellona,,MAR
22048,J. Valkenburg,kapitein-luitenant,Texel,Kaap de Goede Hoop,1796-02-23,Dutch,Tromp,,MAR
22049,J. Zoeteman,KLtz,Texel,Kaap de Goede Hoop,1796-02-23,Dutch,Braave,Fregat,MAR
22050,Oudkerk Pool,Kapitein,Texel,Kaap de Goede Hoop,1796-02-23,Dutch,Revolutie,,MAR
22051,J. Boelen,Kapitein,Texel,Kaap de Goede Hoop,1821-04-20,Dutch,Delphina,,
22052,W. Courrech,1e schrijver,Texel,Kaap de Goede Hoop via O. Indie,1802-08-31,Dutch,Bato,,MAR
22053,Willem van Braam,Kapitein,Texel,Lissabon,1777-04-30,Dutch,Allarm,Fregat,ADM
22054,A. Kuvel,Kapitein,Texel,Lissabon,1791-12-17,Dutch,Amazone,Fregat,ADM
22055,S.A. Overvelt,Ktz,Texel,Lissabon,1793-11-22,Dutch,Eensgezindheid,,MAR
22056,W. van der Beets,Kapitein,Texel,Madeira,1777-12-25,Dutch,Princes Maria Louisa,,ADM
22057,Jacobus Boelen,Kapitein,Texel,Montevideo,1826-03-10,Dutch,Wilhelmina en Maria,Fregatschip,MER
22058,J.C. Fanning,Kapitein,Texel,New York,1807-07-07,American,Hannach,Brik,
22059,H.P.Hazewinckel,Kapitein,Texel,Padang,1853-08-08,Dutch,Cornelia,Bark,
22060,G.A. Pool,KLtz,Texel,Paramaribo,1818-12-29,Dutch,Mercuur,Brik,ADM
22061,Zoutman,Kapitein,Texel,Parimaribo,1763-08-30,Dutch,Dolphijn,,ADM
22062,P. van Peer,Kapitein,Texel,Parimaribo,1790-04-21,Dutch,Eensgezindheid,,ADM
22063,H. Hofmeijer,Kapitein,Texel,Porto Praijo,1815-10-31,Dutch,Amsterdam,,MER
22064,A.A. Buyskes,Luijtenant,Texel,Porto Praya,1789-02-28,Dutch,Havick,Fregat,ADM
22065,,,Texel,Rio de Janeiro,1820-08-18,Dutch,Sirene,,ADM
22066,A. van Daalen,Ktz,Texel,Rio de Janeiro,1820-12-28,Dutch,Arend,,ADM
22067,A. W. de Man,,Texel,Rio de Janeiro,1821-04-17,Dutch,Melampus,,ADM
22068,H.W. van Maren,Ktz,Texel,Rio de Janeiro,1838-03-27,Dutch,Maas,Fregat,ADM
22069,K.W. Maren,Kapitein,Texel,Rio de Janeiro,1838-03-27,Dutch,Maas,Fregat,Marine
22070,J.A. de Maas,Kapitein,Texel,Rio de Janeiro,1838-11-13,Dutch,Jacoba Maurina,Bark,
22071,A. de Monije,KtZ,Texel,San Sebastian,1836-11-25,Dutch,Zaan,Fregat,ADM
22072,A. de Monye,Kapitein,Texel,San Sebastian,1836-11-25,Dutch,Zaan,Fregat,
22073,A. de Monye,Kapitein,Texel,San Sebastian,1836-11-25,Dutch,Zaan,Fregat,Marine
22074,A.H.C. Staringh,Kapitein,Texel,Santa Croix,1789-04-14,Dutch,Thetis,5th Rate,ADM
22075,J. F. D. Bouricius,Kapitein ter Zee,Texel,Santa Cruz,1850-03-09,Dutch,Prins Van Oranje,Fregat,Marine
22076,Simon Loopuit,Kapitein,Texel,St. Eustacius,1777-12-30,Dutch,Princes Royal Frederique,,ADM
22077,Lodewijk Grave van Bijland,Kapitein,Texel,St. Eustatius,1760-08-23,Dutch,Maarsen,Oorlogsschip,ADM
22078,Bolken,KLtZ,Texel,St George dElmina,1818-03-31,Dutch,Zwaluw,Brik,ADM
22079,,,Texel,St George dElmina,1824-08-27,Dutch,Maria Reigersbergen,Fregat,ADM
22080,A.J. Tam,KLtZ,Texel,St George dElmina,1833-06-26,Dutch,Zwaluw,Brik,MAR
22081,Van Daalen,Commandant kolonel,Texel,St Salvador,1833-06-27,Dutch,Algiers,Fregat,MAR
22082,J.W. Pichot,Journaalhouder,Texel,Suriname,1756-02-02,Dutch,Vrouwe Johanna Catharina,,
22083,J.W. Pichot,Journaalhouder,Texel,Suriname,1760-12-08,Dutch,Suriname,,
22084,H.J. Groot,Schrijver,Texel,Suriname,1796-02-23,Dutch,Piet Heijn,Fregat,MAR
22085,W.O. Bloys van Treslong,,Texel,Suriname,1796-02-23,Dutch,Pollux,,MAR
22086,W.O. Bloys van Treslong,,Texel,Suriname,1802-09-02,Dutch,Proserpina,,MAR
22087,Isaac van Kervel,KLtz,Texel,Tafelbaaij,1802-01-03,Dutch,Echo,Brik,MAR
22088,Jacob Pieter van Braam,Kapitein,Texel,Valsbaai,1783-03-14,Dutch,Utrecht,Fregat,ADM
22089,G. Bort,Kapitein,Texel,West-Indie,1754-02-25,Dutch,Haarlemmerhout,,ADM
22090,J. de Wilde,Kapitein,Texel,West-Indie,1759-02-24,Dutch,Haarlemmerhout,,ADM
22091,,,The Bananas,Dixcove,1750-12-01,British,Surprise,,RN
22092,John Tedd,Author,The Downs,Morandava (Madagascar),1750-05-20,British,Ilchester,,EIC
22093,George Legge,Captain,The Island of Barra (Shetlands),Brissel,1756-06-07,British,Hunter,Sloop,RN
22094,,,The Mannan,Charles Town,1755-10-28,British,Syren,,RN
22095,J. Bougue,Schipper,The Netherlands,Golf van Guinee,1761-01-13,Dutch,Vliegende Faam,,MCC
22096,J. Bougue,Schipper,The Netherlands,Golf van Guinee,1762-10-02,Dutch,Vliegende Faam,,MCC
22097,J. Bougue,Schipper,The Netherlands,Guinea,1759-10-31,Dutch,Vliegende Faam,,MCC
22098,Charles Douglas,Captain,The Nore,Quebec,1776-03-11,British,Isis,4th rate,RN
22099,John Lloyd,Captain,The Ramhead,Spithead,1756-07-07,British,Newcastle,,RN
